case_id,release_relative_path,whoops_source_id,source_filename_or_path,width,height,source_file_sha256,decoded_rgb_sha256,license,dataset_repository,dataset_revision,datasets_version,pillow_version,hash_algorithm,private_artifact_sha256,private_evidence_location,match_status,deterministic_transform,transform_evidence,original_git_blob_sha256,original_git_decoded_rgb_sha256
500,data/raw_images/abnormal/500.png,00c2b245b97d9c02150d2b88df1d5c8d1cf398e20e18dec1bb7ba268ad0924e3,https://whoops-benchmark.s3.amazonaws.com/whoops_images/00c2b245b97d9c02150d2b88df1d5c8d1cf398e20e18dec1bb7ba268ad0924e3.png,1024,1024,00c2b245b97d9c02150d2b88df1d5c8d1cf398e20e18dec1bb7ba268ad0924e3,e6a7d561be665104aeabc6c1f2b847d5541e7222b746407c5e59dde1627f67b5,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),00c2b245b97d9c02150d2b88df1d5c8d1cf398e20e18dec1bb7ba268ad0924e3,working-tree:500.png,exact_decoded_match,,,,
858,data/raw_images/abnormal/858.png,b6f4402f9ac3fe37a622c8f661b6d091c81a0f3081ca7829352361ea60de545c,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b6f4402f9ac3fe37a622c8f661b6d091c81a0f3081ca7829352361ea60de545c.png,1024,1024,b6f4402f9ac3fe37a622c8f661b6d091c81a0f3081ca7829352361ea60de545c,f2678d7ef4849a5ed1f8cd20561a1d8235980f6fb63991c76d3ff18d98f4ee96,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),b6f4402f9ac3fe37a622c8f661b6d091c81a0f3081ca7829352361ea60de545c,working-tree:858.png,exact_decoded_match,,,,
859,data/raw_images/abnormal/859.png,b77f918dc667418b758724b8a5493a6fd29a5bb00a099fe2c407febdba4bb0e5,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b77f918dc667418b758724b8a5493a6fd29a5bb00a099fe2c407febdba4bb0e5.png,1024,1024,b77f918dc667418b758724b8a5493a6fd29a5bb00a099fe2c407febdba4bb0e5,c50c33714e2079234df54ea5a7ce4e550581f69443545c625efdaf6c79906e8b,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),b77f918dc667418b758724b8a5493a6fd29a5bb00a099fe2c407febdba4bb0e5,working-tree:859.png,exact_decoded_match,,,,
860,data/raw_images/abnormal/860.png,b7b531c8e30e2f7e88e286cafb969c5d50bd6dab45f09206dbfb85f102596b57,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b7b531c8e30e2f7e88e286cafb969c5d50bd6dab45f09206dbfb85f102596b57.png,1024,1024,b7b531c8e30e2f7e88e286cafb969c5d50bd6dab45f09206dbfb85f102596b57,5f5a7fcfe0e4d0f22592822c0f161a4d849615986a8f72f0d063a7bae0c31f86,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),b7b531c8e30e2f7e88e286cafb969c5d50bd6dab45f09206dbfb85f102596b57,working-tree:860.png,exact_decoded_match,,,,
861,data/raw_images/abnormal/861.png,b7e6cadac03aaf24a27902841d50bda7379c7dbd9515cbf70805cd5c1ee2dd5f,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b7e6cadac03aaf24a27902841d50bda7379c7dbd9515cbf70805cd5c1ee2dd5f.png,1568,896,b7e6cadac03aaf24a27902841d50bda7379c7dbd9515cbf70805cd5c1ee2dd5f,32d81aec9865daa543f7d6d5c5cdc1eb9eddcb8d040454fcf3cc407cc583fd6e,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),b7e6cadac03aaf24a27902841d50bda7379c7dbd9515cbf70805cd5c1ee2dd5f,working-tree:861.png,exact_decoded_match,,,,
862,data/raw_images/abnormal/862.png,b81b0fa048e0b4b1cb1d7cd873fb400251e03dad5c9659560e57fbdfd0630c30,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b81b0fa048e0b4b1cb1d7cd873fb400251e03dad5c9659560e57fbdfd0630c30.png,1024,1024,b81b0fa048e0b4b1cb1d7cd873fb400251e03dad5c9659560e57fbdfd0630c30,4a37d5dbd0c6cdbd8a225a451e9cd9403b0001b852145d6345a3d8b65cccf42e,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),b81b0fa048e0b4b1cb1d7cd873fb400251e03dad5c9659560e57fbdfd0630c30,working-tree:862.png,exact_decoded_match,,,,
863,data/raw_images/abnormal/863.png,b8a03d5004c17cabf6bc3e3869f8fc025127b961fe88175af400fe8c8591ae9e,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b8a03d5004c17cabf6bc3e3869f8fc025127b961fe88175af400fe8c8591ae9e.png,1024,1024,b8a03d5004c17cabf6bc3e3869f8fc025127b961fe88175af400fe8c8591ae9e,562695d41ff148259ed3ca06903912af89c0af118d0cc1b03715e3d56353f557,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),b8a03d5004c17cabf6bc3e3869f8fc025127b961fe88175af400fe8c8591ae9e,working-tree:863.png,exact_decoded_match,,,,
864,data/raw_images/abnormal/864.png,b931942a67269ef57dc27740fd0da057f28094a5bd5a40283674e7124f89e7c9,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b931942a67269ef57dc27740fd0da057f28094a5bd5a40283674e7124f89e7c9.png,1024,1024,b931942a67269ef57dc27740fd0da057f28094a5bd5a40283674e7124f89e7c9,508b43cca82cb5c22bf01ae0f9548e3ab7132e69619c68c8cef9b3b3f627dcee,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),b931942a67269ef57dc27740fd0da057f28094a5bd5a40283674e7124f89e7c9,working-tree:864.png,exact_decoded_match,,,,
865,data/raw_images/abnormal/865.png,b9584a50ac3513f83fecef412753f21ecd3a2c42e6a6fb55e10b1b379d40160a,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b9584a50ac3513f83fecef412753f21ecd3a2c42e6a6fb55e10b1b379d40160a.png,580,580,b9584a50ac3513f83fecef412753f21ecd3a2c42e6a6fb55e10b1b379d40160a,bb29be1b43bceeca194fe38c6980950cef4879194d5afc64aadd8687c427a751,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),b9584a50ac3513f83fecef412753f21ecd3a2c42e6a6fb55e10b1b379d40160a,working-tree:865.png,exact_decoded_match,,,,
866,data/raw_images/abnormal/866.png,b97825997df04bd823207fd145331ffc3c3b62ec4e3a3adaac83c93debe87bdf,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b97825997df04bd823207fd145331ffc3c3b62ec4e3a3adaac83c93debe87bdf.png,1024,1024,b97825997df04bd823207fd145331ffc3c3b62ec4e3a3adaac83c93debe87bdf,5d855dc4e464b676205d5fb2d3f292165a7bea002720d115add1ee7a23f9a6b4,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),b97825997df04bd823207fd145331ffc3c3b62ec4e3a3adaac83c93debe87bdf,working-tree:866.png,exact_decoded_match,,,,
867,data/raw_images/abnormal/867.png,b997f574bedc8cbb5e655105d47e657fe27df6adf0ea16df2581dbfe8875d275,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b997f574bedc8cbb5e655105d47e657fe27df6adf0ea16df2581dbfe8875d275.png,1536,1536,b997f574bedc8cbb5e655105d47e657fe27df6adf0ea16df2581dbfe8875d275,ed5c687626363f79a6d0ee4ae38be787439a7404c41d12d76c8a2949b21555bb,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),0094a8d3b2b91fda4ea21d872b987070b065767d116d070f34498dea80e9dbcc,working-tree:867.png,deterministic_transform_verified,resize_max_side_1536_lanczos_floor_dimensions,official_decoded_rgb_sha256=bbdfc3485460651f02de8475ef1751c4bd1cff81562432903cda1bf13260da77; transformed_decoded_rgb_sha256=ed5c687626363f79a6d0ee4ae38be787439a7404c41d12d76c8a2949b21555bb; archive_revision=0616dca,b997f574bedc8cbb5e655105d47e657fe27df6adf0ea16df2581dbfe8875d275,bbdfc3485460651f02de8475ef1751c4bd1cff81562432903cda1bf13260da77
868,data/raw_images/abnormal/868.png,b9b799ead278a9197b164470120c20e88bcb5011da480d9e71a6b41004770759,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b9b799ead278a9197b164470120c20e88bcb5011da480d9e71a6b41004770759.png,1024,1024,b9b799ead278a9197b164470120c20e88bcb5011da480d9e71a6b41004770759,ba0990e3b57dda387220ac348ab82950e5767d1de421dc53165854a3ea205c42,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),b9b799ead278a9197b164470120c20e88bcb5011da480d9e71a6b41004770759,working-tree:868.png,exact_decoded_match,,,,
869,data/raw_images/abnormal/869.png,b9fde2768068a9d9de2fda3b9661a4c87213a9cfd09e493f18024c29fcca46ee,https://whoops-benchmark.s3.amazonaws.com/whoops_images/b9fde2768068a9d9de2fda3b9661a4c87213a9cfd09e493f18024c29fcca46ee.png,1024,1024,b9fde2768068a9d9de2fda3b9661a4c87213a9cfd09e493f18024c29fcca46ee,1337b0475d2a18c420eee21f3f7468db8ac32c932b4da58642ec3612f5cd94fc,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),b9fde2768068a9d9de2fda3b9661a4c87213a9cfd09e493f18024c29fcca46ee,working-tree:869.png,exact_decoded_match,,,,
870,data/raw_images/abnormal/870.png,bb09d789a4d23416f0cc650e466ddfa49cd3c12abec7e65591f28543af95eb50,https://whoops-benchmark.s3.amazonaws.com/whoops_images/bb09d789a4d23416f0cc650e466ddfa49cd3c12abec7e65591f28543af95eb50.png,1024,1024,bb09d789a4d23416f0cc650e466ddfa49cd3c12abec7e65591f28543af95eb50,5e9cc872a75ae26f1372f97abcf58af107712646dfb657a9710b73ba42db4a4d,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),bb09d789a4d23416f0cc650e466ddfa49cd3c12abec7e65591f28543af95eb50,working-tree:870.png,exact_decoded_match,,,,
871,data/raw_images/abnormal/871.png,bb335561eb5bc5477b0cd9efe87ecc3525c7bcda07d2919c2822a10bb4c96839,https://whoops-benchmark.s3.amazonaws.com/whoops_images/bb335561eb5bc5477b0cd9efe87ecc3525c7bcda07d2919c2822a10bb4c96839.png,1242,1242,bb335561eb5bc5477b0cd9efe87ecc3525c7bcda07d2919c2822a10bb4c96839,3fb82e4fc3b435586b0115b3a5e6864ca0db67882dcb7f66046eeebaa2d2c20b,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),bb335561eb5bc5477b0cd9efe87ecc3525c7bcda07d2919c2822a10bb4c96839,working-tree:871.png,exact_decoded_match,,,,
872,data/raw_images/abnormal/872.png,bb87253d43476eacf1f74f60519ca25ab482e4f628acf76f5508315213b1ed8a,https://whoops-benchmark.s3.amazonaws.com/whoops_images/bb87253d43476eacf1f74f60519ca25ab482e4f628acf76f5508315213b1ed8a.png,1024,1024,bb87253d43476eacf1f74f60519ca25ab482e4f628acf76f5508315213b1ed8a,074c951b2b5e3ed97a4f51c3106ba3ca23a4482b9a3bb6eaa7485acbe96b1baa,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),bb87253d43476eacf1f74f60519ca25ab482e4f628acf76f5508315213b1ed8a,working-tree:872.png,exact_decoded_match,,,,
873,data/raw_images/abnormal/873.png,bd94713350151d181e220589d648f4af39c354df227453d3e2dccaa434683c6d,https://whoops-benchmark.s3.amazonaws.com/whoops_images/bd94713350151d181e220589d648f4af39c354df227453d3e2dccaa434683c6d.png,1024,1024,bd94713350151d181e220589d648f4af39c354df227453d3e2dccaa434683c6d,855b169c2f373d7d4c7b42ce4ae82ef7f22fa64b37d97be2723783a07b31bca8,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),bd94713350151d181e220589d648f4af39c354df227453d3e2dccaa434683c6d,working-tree:873.png,exact_decoded_match,,,,
874,data/raw_images/abnormal/874.png,bdbad25812601e5082e0e5d25eabd976d12c6e9a8773b81bc3b807fc57cdd61c,https://whoops-benchmark.s3.amazonaws.com/whoops_images/bdbad25812601e5082e0e5d25eabd976d12c6e9a8773b81bc3b807fc57cdd61c.png,1024,1024,bdbad25812601e5082e0e5d25eabd976d12c6e9a8773b81bc3b807fc57cdd61c,8c661e596a8eb73322833877028a16236af4c6e961b2a2ab65cdbd387c669e5b,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),bdbad25812601e5082e0e5d25eabd976d12c6e9a8773b81bc3b807fc57cdd61c,working-tree:874.png,exact_decoded_match,,,,
875,data/raw_images/abnormal/875.png,bed7669068f6501c7d0876c69fdc42aa9651df2471b48007d6e6403712e0d3af,https://whoops-benchmark.s3.amazonaws.com/whoops_images/bed7669068f6501c7d0876c69fdc42aa9651df2471b48007d6e6403712e0d3af.png,1024,1024,bed7669068f6501c7d0876c69fdc42aa9651df2471b48007d6e6403712e0d3af,ae489fbe5f776f4b037e078495b63ea8f657eff8acf046cc33232279bdf4d8c1,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),bed7669068f6501c7d0876c69fdc42aa9651df2471b48007d6e6403712e0d3af,working-tree:875.png,exact_decoded_match,,,,
876,data/raw_images/abnormal/876.png,bee49ad33d984783f77d39b52edbee1a1a61f99bb8b79cf8ad4ae7c021d5163b,https://whoops-benchmark.s3.amazonaws.com/whoops_images/bee49ad33d984783f77d39b52edbee1a1a61f99bb8b79cf8ad4ae7c021d5163b.png,1024,1024,bee49ad33d984783f77d39b52edbee1a1a61f99bb8b79cf8ad4ae7c021d5163b,c6155a178b8b764bbd0a2faf73c9c3adfbe2dbeede61157afa15996d3b36f48d,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),bee49ad33d984783f77d39b52edbee1a1a61f99bb8b79cf8ad4ae7c021d5163b,working-tree:876.png,exact_decoded_match,,,,
877,data/raw_images/abnormal/877.png,bef11cb8bab957436b4740bc349ea847ce801526068420bdb89085002cd116f1,https://whoops-benchmark.s3.amazonaws.com/whoops_images/bef11cb8bab957436b4740bc349ea847ce801526068420bdb89085002cd116f1.png,1024,1024,bef11cb8bab957436b4740bc349ea847ce801526068420bdb89085002cd116f1,f50f4ecd220b412a7b3f5e0199aa996a9a36e0152ed54cc4d86c96b79af7fbd8,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),bef11cb8bab957436b4740bc349ea847ce801526068420bdb89085002cd116f1,working-tree:877.png,exact_decoded_match,,,,
878,data/raw_images/abnormal/878.png,bf954ca58c44a83f07f0daa33f3c2371f16b7ae191a2b18a1ce5f4df8136e6cb,https://whoops-benchmark.s3.amazonaws.com/whoops_images/bf954ca58c44a83f07f0daa33f3c2371f16b7ae191a2b18a1ce5f4df8136e6cb.png,1024,1024,bf954ca58c44a83f07f0daa33f3c2371f16b7ae191a2b18a1ce5f4df8136e6cb,01d9b4d90866cfbd0a49eed2e00e942569ab4f235143a88cb8be914a20e89c03,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),bf954ca58c44a83f07f0daa33f3c2371f16b7ae191a2b18a1ce5f4df8136e6cb,working-tree:878.png,exact_decoded_match,,,,
879,data/raw_images/abnormal/879.png,c013d30700572cf16c6ea700a4ffd244dce97b92a0e82427bfaff894fb739898,https://whoops-benchmark.s3.amazonaws.com/whoops_images/c013d30700572cf16c6ea700a4ffd244dce97b92a0e82427bfaff894fb739898.png,1024,1024,c013d30700572cf16c6ea700a4ffd244dce97b92a0e82427bfaff894fb739898,f1812c10cee98439bdf786f94c0cda00a76192d2b2408810c0277b3fd91c2a20,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),c013d30700572cf16c6ea700a4ffd244dce97b92a0e82427bfaff894fb739898,working-tree:879.png,exact_decoded_match,,,,
880,data/raw_images/abnormal/880.png,c01cd297194ebd7ed8ddd1fc70f20a118cfc3729c23dfdada73581bb95f80ce4,https://whoops-benchmark.s3.amazonaws.com/whoops_images/c01cd297194ebd7ed8ddd1fc70f20a118cfc3729c23dfdada73581bb95f80ce4.png,1024,1024,c01cd297194ebd7ed8ddd1fc70f20a118cfc3729c23dfdada73581bb95f80ce4,728173406d205cd763bda3896bf5d34ccf91edd76c02d7d4ac54de2615392f6b,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),c01cd297194ebd7ed8ddd1fc70f20a118cfc3729c23dfdada73581bb95f80ce4,working-tree:880.png,exact_decoded_match,,,,
881,data/raw_images/abnormal/881.png,c0690b3e336f9377adc1544a0add149a53fc28e2cf0dc1b0297bbf55844ee270,https://whoops-benchmark.s3.amazonaws.com/whoops_images/c0690b3e336f9377adc1544a0add149a53fc28e2cf0dc1b0297bbf55844ee270.png,1024,1024,c0690b3e336f9377adc1544a0add149a53fc28e2cf0dc1b0297bbf55844ee270,6cdb8b30f05f6c8fa71f13d2c18bd648a9f010f92173403bb9112f5ec76e2637,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),c0690b3e336f9377adc1544a0add149a53fc28e2cf0dc1b0297bbf55844ee270,working-tree:881.png,exact_decoded_match,,,,
882,data/raw_images/abnormal/882.png,c10cd7183c57e4e2faaa009fef8cc01fe0c1713d3c69879fca4c7c66ff6da513,https://whoops-benchmark.s3.amazonaws.com/whoops_images/c10cd7183c57e4e2faaa009fef8cc01fe0c1713d3c69879fca4c7c66ff6da513.png,1024,1024,c10cd7183c57e4e2faaa009fef8cc01fe0c1713d3c69879fca4c7c66ff6da513,aabb3a13e184f720ee27e1c3d215aa9c54e09f8414f46be2c31ec3053120b850,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),c10cd7183c57e4e2faaa009fef8cc01fe0c1713d3c69879fca4c7c66ff6da513,working-tree:882.png,exact_decoded_match,,,,
883,data/raw_images/abnormal/883.png,c165c2abe67f8280d0dc44d60b5270c694fb1d27e77c7e007a91a2930349862f,https://whoops-benchmark.s3.amazonaws.com/whoops_images/c165c2abe67f8280d0dc44d60b5270c694fb1d27e77c7e007a91a2930349862f.png,1560,1560,c165c2abe67f8280d0dc44d60b5270c694fb1d27e77c7e007a91a2930349862f,f70c51ce301a0691269f79a9e07497d79c24d85c2207feef869255d92af677cb,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),c165c2abe67f8280d0dc44d60b5270c694fb1d27e77c7e007a91a2930349862f,working-tree:883.png,exact_decoded_match,,,,
884,data/raw_images/abnormal/884.png,c1ce801de289b0a39f8cdc2ed55b5becf01cdacf65e33ebfbcd10aa51a4e06c8,https://whoops-benchmark.s3.amazonaws.com/whoops_images/c1ce801de289b0a39f8cdc2ed55b5becf01cdacf65e33ebfbcd10aa51a4e06c8.png,1024,1022,c1ce801de289b0a39f8cdc2ed55b5becf01cdacf65e33ebfbcd10aa51a4e06c8,f7dfc09a2f8e81e2ab7befdd1e24bbe0964f836443335e843bcdc5837b9ef777,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),c1ce801de289b0a39f8cdc2ed55b5becf01cdacf65e33ebfbcd10aa51a4e06c8,working-tree:884.png,exact_decoded_match,,,,
885,data/raw_images/abnormal/885.png,c25571af142fee95185cd8fe8a3e6f7175a38338eb6d26b5d1369dca7e2f0484,https://whoops-benchmark.s3.amazonaws.com/whoops_images/c25571af142fee95185cd8fe8a3e6f7175a38338eb6d26b5d1369dca7e2f0484.png,1024,1024,c25571af142fee95185cd8fe8a3e6f7175a38338eb6d26b5d1369dca7e2f0484,7515cfd6b5233981ab5bccc9fe13a084a4ca0b7276409455465f2097cc71a4c4,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),c25571af142fee95185cd8fe8a3e6f7175a38338eb6d26b5d1369dca7e2f0484,working-tree:885.png,exact_decoded_match,,,,
886,data/raw_images/abnormal/886.png,c2b807969885bf1ab19ddcc8eeaeb7db31c7bb2662dac86c0a2d84b351e8b442,https://whoops-benchmark.s3.amazonaws.com/whoops_images/c2b807969885bf1ab19ddcc8eeaeb7db31c7bb2662dac86c0a2d84b351e8b442.png,1024,1024,c2b807969885bf1ab19ddcc8eeaeb7db31c7bb2662dac86c0a2d84b351e8b442,9599492c2c6d42a9cdb412b27e01e004ac596af4b74aabdb67e0eba0051d958f,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),c2b807969885bf1ab19ddcc8eeaeb7db31c7bb2662dac86c0a2d84b351e8b442,working-tree:886.png,exact_decoded_match,,,,
887,data/raw_images/abnormal/887.png,c2d1231e0773659a67673c40e44f80880540526e1acca351f635fd28b1700435,https://whoops-benchmark.s3.amazonaws.com/whoops_images/c2d1231e0773659a67673c40e44f80880540526e1acca351f635fd28b1700435.png,1024,1024,c2d1231e0773659a67673c40e44f80880540526e1acca351f635fd28b1700435,fc40f83aed43e1d8b6ddb5322c69d9a043a619cdd81eb2f1e673850b5f549c94,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),c2d1231e0773659a67673c40e44f80880540526e1acca351f635fd28b1700435,working-tree:887.png,exact_decoded_match,,,,
888,data/raw_images/abnormal/888.png,c3338ce79d53c5cd243971fd43d34201e8e1fd09eba594abc5eb1437256da655,https://whoops-benchmark.s3.amazonaws.com/whoops_images/c3338ce79d53c5cd243971fd43d34201e8e1fd09eba594abc5eb1437256da655.png,1536,1536,c3338ce79d53c5cd243971fd43d34201e8e1fd09eba594abc5eb1437256da655,5e191852570bbfff2c91dbb89a7c2cb8bc06915e346499d8d5be688efb2ab5d6,CC BY 4.0 plus WHOOPS! Dataset License Agreement additional conditions,nlphuji/whoops,cca58d854ee35b6bfbedc14a9155483e89500ae9,5.0.1,12.3.0,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major),ab6a6cc15c46e2ac3f92bc113bb772e853ee0ab086923d2d3ac9845eb66080a7,working-tree:888.png,deterministic_transform_verified,resize_max_side_1536_lanczos_floor_dimensions,official_decoded_rgb_sha256=904fe638c930069933fb70eef71d78725ad1d28424d8eafd3317fb7361a65eef; transformed_decoded_rgb_sha256=5e191852570bbfff2c91dbb89a7c2cb8bc06915e346499d8d5be688efb2ab5d6; archive_revision=0616dca,c3338ce79d53c5cd243971fd43d34201e8e1fd09eba594abc5eb1437256da655,904fe638c930069933fb70eef71d78725ad1d28424d8eafd3317fb7361a65eef
