case_id,canonical_selection_index,release_relative_path,private_reference_filename,historical_private_filename,match_status,identity_status,dataset_repository,dataset_revision,split,streaming,shuffle_seed,shuffle_buffer_size,minimum_resolution,selected_stream_index,source_path_or_key,imagenet_label,source_width,source_height,pre_transform_width,pre_transform_height,post_exif_width,post_exif_height,post_transform_width,post_transform_height,source_exif_orientation,applied_exif_transform,applied_resize,resize_resampling,resize_dimension_rounding,max_side,pre_normalization_png_size_bytes,png_size_trigger_bytes,png_compress_level,png_optimize,icc_profile_preserved,source_file_sha256,source_decoded_rgb_sha256,reconstructed_decoded_rgb_sha256,archived_decoded_rgb_sha256,private_file_sha256,post_preprocessing_match_status,datasets_version,pillow_version,python_version,hash_algorithm
1,1,data/raw_images/normal/1.png,1.png,1.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,1,n02105162_3689_n02105162.JPEG,225,500,333,500,333,500,333,500,333,,false,false,,,,389990,3145728,6,false,false,90f83d90b0f0ad2c3d3aad6199d4a9258602da8097743ca598b246e1a793b388,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,f748f91199c31885e836453be0ed93336f5f0a6237736d360aa77750caf84fac,36a204c2b79fd2c93be4863ba205d79b2fa4c032f3bf9f3330bb7edfce8e4e87,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
437,437,data/raw_images/normal/437.png,436.png,436.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,497,n04552348_6617_n04552348.JPEG,895,500,333,500,333,500,333,500,333,,false,false,,,,348835,3145728,6,false,false,156f3bd96a8d86d1c69a381e155193df5ba8ed4f271da502b4aeae1821b4b819,21f4a8f9646398453dfbfff08c73b2a6100a1b628ab7c2d517dfdaa327b1098b,21f4a8f9646398453dfbfff08c73b2a6100a1b628ab7c2d517dfdaa327b1098b,21f4a8f9646398453dfbfff08c73b2a6100a1b628ab7c2d517dfdaa327b1098b,a69e0484fc0ff2fba1ce5012e4cb4a10cf96a5d4d75033716effbae059ff8177,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
438,438,data/raw_images/normal/438.png,437.png,437.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,498,n03788195_6059_n03788195.JPEG,668,500,374,500,374,500,374,500,374,,false,false,,,,369107,3145728,6,false,false,bf644d598b466c17c5b6a1a09f3e4e11b2ac6686a18857ab3ca1249294f00708,20fef889920e3087ad4f8d8faa58d4c39855aaaa01e6149ecdbcf6472d958c56,20fef889920e3087ad4f8d8faa58d4c39855aaaa01e6149ecdbcf6472d958c56,20fef889920e3087ad4f8d8faa58d4c39855aaaa01e6149ecdbcf6472d958c56,60c28d2a1a45ee9b269893eeef5e6eea7fa5c3fe334a09da1de28a1deae1b2c4,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
439,439,data/raw_images/normal/439.png,438.png,438.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,499,n01675722_6423_n01675722.JPEG,38,425,283,425,283,425,283,425,283,,false,false,,,,179059,3145728,6,false,false,73c475c3707553b64ed500411cc28512c21a10e6c793db1a3cb7893562743f43,63eb11b925044b03c75ff2528732af1484828c53edc4dc0ef7f76bcfd6c5c736,63eb11b925044b03c75ff2528732af1484828c53edc4dc0ef7f76bcfd6c5c736,63eb11b925044b03c75ff2528732af1484828c53edc4dc0ef7f76bcfd6c5c736,a50a2eade631fa423a73ae6c4dc5b2a0b8dde3be2bf825121445ebbf21754654,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
440,440,data/raw_images/normal/440.png,439.png,439.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,500,n02117135_3980_n02117135.JPEG,276,462,480,462,480,462,480,462,480,,false,false,,,,307613,3145728,6,false,false,8447309a2b8faa267e80ecc532ba1fd2ac7606a18fbb6e45e56b3c236e50baed,703fabe986e8dc0702928d5e145a4313d2d604de438091e68b7b5dd2d1567faf,703fabe986e8dc0702928d5e145a4313d2d604de438091e68b7b5dd2d1567faf,703fabe986e8dc0702928d5e145a4313d2d604de438091e68b7b5dd2d1567faf,b8dcecf15021a136b6114adcb924ac372db0aa7b32255aaed706bba76c9f3699,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
441,441,data/raw_images/normal/441.png,440.png,440.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,501,n01631663_7576_n01631663.JPEG,27,500,375,500,375,500,375,500,375,,false,false,,,,437345,3145728,6,false,false,c4bdfc2559412213921642b9dde67e0da6c7d44576cb9aaacaa6982c56ac3bcb,f26260d327fa19e9604362536e35ce00c945c4e30fabd06f45f1918a88dbc91c,f26260d327fa19e9604362536e35ce00c945c4e30fabd06f45f1918a88dbc91c,f26260d327fa19e9604362536e35ce00c945c4e30fabd06f45f1918a88dbc91c,f4809a53748193060178f8e7ccc2152e23800d0c72081841145f177d588ab205,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
442,442,data/raw_images/normal/442.png,441.png,441.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,502,n02119022_13941_n02119022.JPEG,277,604,424,604,424,604,424,604,424,,false,false,,,,242551,3145728,6,false,false,14cffeb7502d409e9c2e112e6907a9e2f3728ec59065257d63d27a88bdfc2b43,9b48d7d7a28a184b714bc957dab3c1c0c093bd0214e76319e7a45227116a7857,9b48d7d7a28a184b714bc957dab3c1c0c093bd0214e76319e7a45227116a7857,9b48d7d7a28a184b714bc957dab3c1c0c093bd0214e76319e7a45227116a7857,80e8cdcd261cf6f827c0567e748a4c3f266785c297006a1440344b47be7a414e,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
443,443,data/raw_images/normal/443.png,442.png,442.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,503,n03658185_3756_n03658185.JPEG,623,500,375,500,375,500,375,500,375,,false,false,,,,320275,3145728,6,false,false,fff0aab7c6be1543f69affb73d0f041027de723607ba5162625c6d9810007890,5a2e48797424a655693825bbad27c938a4dd57f5f6c31c6fc44c5d462efd0643,5a2e48797424a655693825bbad27c938a4dd57f5f6c31c6fc44c5d462efd0643,5a2e48797424a655693825bbad27c938a4dd57f5f6c31c6fc44c5d462efd0643,71f1aa740caf436da8cbca2ab9dd1129a652f1de3734e328cb508c71c1fdca3b,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
444,444,data/raw_images/normal/444.png,443.png,443.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,504,n03444034_9897_n03444034.JPEG,573,640,390,640,390,640,390,640,390,,false,false,,,,213966,3145728,6,false,false,f250a9011f8534792e4822017a4b0892b323851ca3fa61099a5fa4cb72f17127,a8d57d85ad42a64b65a75b755648edebe252c3b7fab165cafb46ccec3c97d274,a8d57d85ad42a64b65a75b755648edebe252c3b7fab165cafb46ccec3c97d274,a8d57d85ad42a64b65a75b755648edebe252c3b7fab165cafb46ccec3c97d274,539e5f4ecfb59f7fb93d368845b55fddc87ff6f56458e595b8011a0005b78c2a,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
445,445,data/raw_images/normal/445.png,444.png,444.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,505,n04557648_8823_n04557648.JPEG,898,500,334,500,334,500,334,500,334,,false,false,,,,301695,3145728,6,false,true,5d04afa8f481c438cc626f78cd5670909bee556b31be7b5859b91d7b35eced21,81bd9a3b57d7496f911f7335c9b90a793756a63b80e42661f38f1928cb5ecac5,81bd9a3b57d7496f911f7335c9b90a793756a63b80e42661f38f1928cb5ecac5,81bd9a3b57d7496f911f7335c9b90a793756a63b80e42661f38f1928cb5ecac5,bece729e05df23f1f6a9919d39351e121ff1fc760e0d9491b2252efc9888312b,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
446,446,data/raw_images/normal/446.png,445.png,445.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,506,n02791124_1770_n02791124.JPEG,423,333,500,333,500,333,500,333,500,,false,false,,,,310860,3145728,6,false,true,bd3844e6ef64489e244967a3d222b2f39fc93254971ffe165562bc1ed3c72102,d3962d7529267b163ae2fe72b4b7246616a1d402a1112c149501742382b49edc,d3962d7529267b163ae2fe72b4b7246616a1d402a1112c149501742382b49edc,d3962d7529267b163ae2fe72b4b7246616a1d402a1112c149501742382b49edc,fedc6fe2bb1b1625621b559e384ce86ec0d7314b3b45e5632fb19a9935d37c1b,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
447,447,data/raw_images/normal/447.png,446.png,446.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,507,n03935335_2833_n03935335.JPEG,719,500,333,500,333,500,333,500,333,,false,false,,,,201499,3145728,6,false,false,2a79a0e3bb2f1e444019bde6840d48c4c3ce1ad03bfc16baeb538ab989f3c475,edc4a55a216441f4c470072e1924f65a178a650e1920bf86e6f51173194bf635,edc4a55a216441f4c470072e1924f65a178a650e1920bf86e6f51173194bf635,edc4a55a216441f4c470072e1924f65a178a650e1920bf86e6f51173194bf635,794258851024628839892f9ff48acf80b50a5c283074b815ef585b2821b58492,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
448,448,data/raw_images/normal/448.png,447.png,447.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,508,n02676566_8851_n02676566.JPEG,402,375,500,375,500,375,500,375,500,,false,false,,,,363754,3145728,6,false,true,5d855c8a5b597c86333fbe4240db0a3fcd172e81e9c191b0920192b6a870f8c2,263e53a6337ea3db38ce1ce79f7588eb5a0b375d271163269ede64ab07f53df3,263e53a6337ea3db38ce1ce79f7588eb5a0b375d271163269ede64ab07f53df3,263e53a6337ea3db38ce1ce79f7588eb5a0b375d271163269ede64ab07f53df3,38ec7608dcd797149ff7aa4b20e447883f48baa8db3a96bc865712dc87a9fd4a,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
449,449,data/raw_images/normal/449.png,448.png,448.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,510,n02655020_34835_n02655020.JPEG,397,500,373,500,373,500,373,500,373,,false,false,,,,393422,3145728,6,false,true,3b30d450bc28cb21f63df806bba44ed62e3b826c3a1ce94c9310101b8a37961e,017bf8be02ef906bf7c8df8c0f08353cf4aa35cbc769bf170be68ad46f83872f,017bf8be02ef906bf7c8df8c0f08353cf4aa35cbc769bf170be68ad46f83872f,017bf8be02ef906bf7c8df8c0f08353cf4aa35cbc769bf170be68ad46f83872f,be4077ab3f9f339162f9f549dda760d0057c01aa3417e878596f2ee30a2041e9,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
450,450,data/raw_images/normal/450.png,449.png,449.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,511,n04311174_979_n04311174.JPEG,822,500,375,500,375,500,375,500,375,,false,false,,,,304331,3145728,6,false,false,5d7f1efaeaf509ef1de74cdf17406ac3e0d06da73d0d2c0fefdf508a32737c95,3df1a77664f2d8386933ea22e97058c9c2030351df6640d27d32e09a98c34ffd,3df1a77664f2d8386933ea22e97058c9c2030351df6640d27d32e09a98c34ffd,3df1a77664f2d8386933ea22e97058c9c2030351df6640d27d32e09a98c34ffd,5c2a1d959b0c0bd2be4563547d4585925d3e9e3fb65c7a359a628547c4b63701,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
451,451,data/raw_images/normal/451.png,450.png,450.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,512,n03124043_18540_n03124043.JPEG,514,332,500,332,500,332,500,332,500,,false,false,,,,319777,3145728,6,false,true,4451f26c6811ca8ee8f115864cc037b9d0828f50adfaee7652e39eeea48709ec,25ac0763593ba46d063931da86949c3654424d61f2c0deb5f7ccd2859fab7502,25ac0763593ba46d063931da86949c3654424d61f2c0deb5f7ccd2859fab7502,25ac0763593ba46d063931da86949c3654424d61f2c0deb5f7ccd2859fab7502,d9096216825a949d42d01637a7fa70c7316824cce3eb56b30101d3b3ddf57268,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
452,452,data/raw_images/normal/452.png,451.png,451.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,515,n04228054_16933_n04228054.JPEG,795,500,375,500,375,500,375,500,375,,false,false,,,,412556,3145728,6,false,false,ccd56751fc41947ce723383b17416983e4829efc8955911523637a6f66afe38c,b7306bbe9d3e228efc8d69685a464bf796ecfbe4df5d01206708533c8b0c4f82,b7306bbe9d3e228efc8d69685a464bf796ecfbe4df5d01206708533c8b0c4f82,b7306bbe9d3e228efc8d69685a464bf796ecfbe4df5d01206708533c8b0c4f82,c2dfad020144da3c097dcc07c42b7a4d9905b91b3677837dac0734a0fac479bc,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
453,453,data/raw_images/normal/453.png,452.png,452.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,516,n02441942_27231_n02441942.JPEG,356,800,599,800,599,800,599,800,599,,false,false,,,,581435,3145728,6,false,false,4db93fe4e71776415770b5dabf95d453e9f672a0729476ff999cc4611a042c60,6965f1a529e7262f47c41dacd7c29bba712a56491ea0a3f56a13eace800e6cbe,6965f1a529e7262f47c41dacd7c29bba712a56491ea0a3f56a13eace800e6cbe,6965f1a529e7262f47c41dacd7c29bba712a56491ea0a3f56a13eace800e6cbe,96531248ebc13be2db0ef7c29cee3eeb961ee5df2589eee1962339350dd70392,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
454,454,data/raw_images/normal/454.png,453.png,453.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,517,n02259212_6513_n02259212.JPEG,317,333,500,333,500,333,500,333,500,,false,false,,,,147316,3145728,6,false,true,77620824246044e5349159ede5f58940a2ec2e9c75d4cc122e0313ff3e8fd4c2,0d5e15bd1e40eeb240790ad19e89dc8d72efcd884b29ca9dd9442b0f616b40f0,0d5e15bd1e40eeb240790ad19e89dc8d72efcd884b29ca9dd9442b0f616b40f0,0d5e15bd1e40eeb240790ad19e89dc8d72efcd884b29ca9dd9442b0f616b40f0,107bb76adeb1e3ca2e38352dcc9125ccfcd2f257abe94d1be3d3eb46f48b9453,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
455,455,data/raw_images/normal/455.png,454.png,454.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,518,n03775071_8146_n03775071.JPEG,658,500,375,500,375,500,375,500,375,,false,false,,,,393352,3145728,6,false,false,c754e191319c6e09e8bc50040a6defeed6aa4f5a09865f847baad548e377b366,28e4876496260d30605eb63dee83dc4e577a8cb9b099cd80aca3948c105d3bc7,28e4876496260d30605eb63dee83dc4e577a8cb9b099cd80aca3948c105d3bc7,28e4876496260d30605eb63dee83dc4e577a8cb9b099cd80aca3948c105d3bc7,19c125e5530929d1f6fb0e9b66613545d7f39cea19f152f31a22b1206e80777a,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
456,456,data/raw_images/normal/456.png,455.png,455.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,519,n02105056_8505_n02105056.JPEG,224,500,463,500,463,500,463,500,463,,false,false,,,,536500,3145728,6,false,true,080f0b9726216cee24a0ee7fc8eb1e659018fb9506cbb6fa8d77cf32a0ba74b1,13e229fe1d71ae385ccd9faa512aef09ad98a55e584811baa3248b0592f9fa29,13e229fe1d71ae385ccd9faa512aef09ad98a55e584811baa3248b0592f9fa29,13e229fe1d71ae385ccd9faa512aef09ad98a55e584811baa3248b0592f9fa29,38d9139ffbc3fa8bb66a6e929c95437681fa14d486073836c97f317ca404fa05,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
457,457,data/raw_images/normal/457.png,456.png,456.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,520,n03930630_12345_n03930630.JPEG,717,500,375,500,375,500,375,500,375,,false,false,,,,416827,3145728,6,false,false,bf8031376e08730a97c57fa3ed2666f9d6449feddd0fbebed676e413cde8f4ef,28db5eacc47f461622e97917fedc65ace94fd90b0aef8e2f0801c387e9f541c5,28db5eacc47f461622e97917fedc65ace94fd90b0aef8e2f0801c387e9f541c5,28db5eacc47f461622e97917fedc65ace94fd90b0aef8e2f0801c387e9f541c5,88a4da2ce217852e331943acee80e004c5dc4508b0a0029bac90ee9b4103460a,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
458,458,data/raw_images/normal/458.png,457.png,457.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,523,n04486054_4595_n04486054.JPEG,873,500,334,500,334,500,334,500,334,,false,false,,,,301982,3145728,6,false,false,ad4e39306efc2be8ca9e360e6ca30ba0e153e49352eae78b5844f2663aab6df8,c7cdcd52f4077988416d98877197b43234cd2208ef6b3b2edc4c5f012cee9c1b,c7cdcd52f4077988416d98877197b43234cd2208ef6b3b2edc4c5f012cee9c1b,c7cdcd52f4077988416d98877197b43234cd2208ef6b3b2edc4c5f012cee9c1b,f9a3b3b849105500d25ee430bd9ab7d9324065a9fe428b2605778d9e38574e79,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
459,459,data/raw_images/normal/459.png,458.png,458.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,524,n03770679_8117_n03770679.JPEG,656,500,375,500,375,500,375,500,375,,false,false,,,,381986,3145728,6,false,false,51d5d6b2956a148a6184e41ef25821b3f78d3b8b2c80a0cfedfc3abc16f7b391,d50042a183658cbbbd86c9bb5643ffb429b9947710780de6f4d33689c5af5124,d50042a183658cbbbd86c9bb5643ffb429b9947710780de6f4d33689c5af5124,d50042a183658cbbbd86c9bb5643ffb429b9947710780de6f4d33689c5af5124,984cd677a1b97d303388295e9bd83b3fcdd130b9e827b13204fba105aab15c59,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
460,460,data/raw_images/normal/460.png,459.png,459.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,525,n04141076_33630_n04141076.JPEG,776,500,443,500,443,500,443,500,443,,false,false,,,,372238,3145728,6,false,false,9d2ee2a58c17a2ebf2d11557e4fcff26ca760afd20b7fd381af1a2ac6ceb348c,272a45eecb537e0e03416673208698162f5c4d39679ba5651e18a2ea7f1cf9f3,272a45eecb537e0e03416673208698162f5c4d39679ba5651e18a2ea7f1cf9f3,272a45eecb537e0e03416673208698162f5c4d39679ba5651e18a2ea7f1cf9f3,fdb82e273f33219214f4ce6b0e384d9c9e3373dafdf17b797c3a77e3c78c3ba8,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
461,461,data/raw_images/normal/461.png,460.png,460.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,526,n02825657_9160_n02825657.JPEG,442,341,500,341,500,341,500,341,500,,false,false,,,,184066,3145728,6,false,false,2ae6c237788649e54866455d8033b6acdb7da82388316a84384597ba17ecc4fb,9f0bdc39004c2a9d963f2560cb66a46ed9280e78f2ef8d93229f6cd2f53c0fcd,9f0bdc39004c2a9d963f2560cb66a46ed9280e78f2ef8d93229f6cd2f53c0fcd,9f0bdc39004c2a9d963f2560cb66a46ed9280e78f2ef8d93229f6cd2f53c0fcd,df1839b54a8a7bff8c8955ed3ffcd6f675700627d48386308e8fa3a9c8de8eb0,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
462,462,data/raw_images/normal/462.png,461.png,461.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,527,n02814860_37039_n02814860.JPEG,437,500,375,500,375,500,375,500,375,,false,false,,,,403793,3145728,6,false,false,309f3714dd1bff69cd97c83f7ecbdfb0fa33c9632669809633b4b43a48d097f9,ee4b8c34c3ac369df6804389ec02103716ce29705e922b60deba45133ef73cb1,ee4b8c34c3ac369df6804389ec02103716ce29705e922b60deba45133ef73cb1,ee4b8c34c3ac369df6804389ec02103716ce29705e922b60deba45133ef73cb1,fec35e6a7ac93325761c1793bf6f79d04b112fd617f153764d33d53b41e9830c,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
463,463,data/raw_images/normal/463.png,462.png,462.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,528,n04310018_8274_n04310018.JPEG,820,336,500,336,500,336,500,336,500,,false,false,,,,413704,3145728,6,false,true,a5d9ab10cc753f0467e2e70a07be09a88e332160f779e296e4fe9e7e811647f0,2b50195176d5f64888c861628b34714ba3c00a5226de368d189de1235f5e5410,2b50195176d5f64888c861628b34714ba3c00a5226de368d189de1235f5e5410,2b50195176d5f64888c861628b34714ba3c00a5226de368d189de1235f5e5410,232e4e5bd1f336b529243f602d8ad54e4bde60e8d6e111b157a9d646266a62b7,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
464,464,data/raw_images/normal/464.png,463.png,463.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,529,n01518878_1981_n01518878.JPEG,9,500,333,500,333,500,333,500,333,,false,false,,,,197502,3145728,6,false,false,6b9768dbe752b32090fe800ec6c5ad111d7a524ca8f7042883ec2aef49bc96de,f26a9e0723e25db2f16be035f779807fd286759e74834117287e8d2f6a6bacdb,f26a9e0723e25db2f16be035f779807fd286759e74834117287e8d2f6a6bacdb,f26a9e0723e25db2f16be035f779807fd286759e74834117287e8d2f6a6bacdb,b901af564ef352ea7cb3403bf820e3cc2e877623d18220b3d6607c3498b61ec4,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
465,465,data/raw_images/normal/465.png,464.png,464.png,exact_post_preprocessing_match,exact_post_preprocessing_match,ILSVRC/imagenet-1k,49e2ee26f3810fb5a7536bbf732a7b07389a47b5,train,true,42,10000,256,530,n02807133_18051_n02807133.JPEG,433,500,375,500,375,500,375,500,375,,false,false,,,,338775,3145728,6,false,false,78b37627bebd144add76f39ae96479a3af81e9d4923092f6a625535d1a1e8cda,71cab95918928a89b0181f0f8ef8635c2cf5d857ebf615ac8e73d09464c6e949,71cab95918928a89b0181f0f8ef8635c2cf5d857ebf615ac8e73d09464c6e949,71cab95918928a89b0181f0f8ef8635c2cf5d857ebf615ac8e73d09464c6e949,5975796beb16099c2088f1ae6c5771d43600a53fdedeb9337dc78f4f7474e76d,exact,4.4.2,12.3.0,3.11.15,sha256(big_endian_uint32(width) || big_endian_uint32(height) || RGB_pixel_bytes_row_major)
